row_idx,node_id,true_label,xgb_pred,gnn_pred,xgb_correct,gnn_correct
119598,node_502073,1,1,1,True,True
355586,node_203011,0,0,0,True,True
202242,node_301093,0,0,0,True,True
327961,node_118083,0,0,0,True,True
241614,node_109093,0,0,0,True,True
77818,node_107000,0,0,0,True,True
78416,node_112098,0,0,0,True,True
240609,node_802001,0,0,0,True,True
248500,node_118058,0,0,0,True,True
60905,node_509058,0,0,0,True,True
273842,node_305008,0,0,0,True,True
132219,node_114040,0,0,0,True,True
98572,node_102001,0,0,0,True,True
265718,node_203030,0,0,0,True,True
126698,node_103072,0,0,0,True,True
324067,node_114002,0,0,0,True,True
343983,node_113094,0,0,0,True,True
191463,node_201090,0,0,0,True,True
218047,node_106020,0,0,0,True,True
336291,node_103059,0,0,0,True,True
186675,node_114076,0,0,0,True,True
52212,node_103017,0,0,0,True,True
164121,node_605041,1,1,0,True,False
180638,node_107024,0,0,0,True,True
268492,node_109028,0,0,0,True,True
339375,node_806005,1,1,0,True,False
319143,node_118074,0,0,0,True,True
65902,node_509017,0,0,0,True,True
246199,node_114094,0,0,0,True,True
129100,node_209013,0,0,0,True,True
289455,node_210068,0,0,0,True,True
54604,node_104019,0,0,0,True,True
130239,node_502050,1,1,0,True,False
62079,node_107055,0,0,0,True,True
272610,node_112040,0,0,0,True,True
352020,node_118023,0,0,0,True,True
138321,node_115003,0,0,0,True,True
33973,node_109091,0,0,0,True,True
231156,node_106023,0,0,0,True,True
38044,node_108038,0,0,0,True,True
330140,node_206005,0,0,0,True,True
351444,node_112037,0,0,0,True,True
305318,node_208011,0,0,0,True,True
265261,node_117068,0,0,0,True,True
12580,node_110065,0,0,0,True,True
199727,node_107091,0,0,0,True,True
103401,node_106067,0,0,0,True,True
236330,node_107091,0,0,0,True,True
115129,node_105078,0,0,0,True,True
189879,node_105000,0,0,0,True,True
303910,node_112091,0,0,0,True,True
55360,node_111075,0,0,0,True,True
195886,node_102068,0,0,0,True,True
9981,node_1801001,0,0,0,True,True
243136,node_105061,0,0,0,True,True
183291,node_2101016,0,0,0,True,True
100905,node_205040,0,0,0,True,True
362037,node_101063,0,0,0,True,True
33317,node_103035,0,0,0,True,True
94804,node_117078,0,0,0,True,True
363311,node_114037,0,0,0,True,True
74021,node_206006,0,0,0,True,True
174282,node_202044,0,0,0,True,True
120995,node_110032,0,0,0,True,True
306456,node_304000,0,0,0,True,True
284575,node_204028,1,1,0,True,False
129706,node_216032,0,0,0,True,True
45520,node_104046,0,0,0,True,True
216384,node_304015,0,0,0,True,True
294233,node_1002083,0,0,0,True,True
204827,node_116078,0,0,0,True,True
81285,node_303021,0,0,0,True,True
84413,node_115000,0,0,0,True,True
250673,node_604009,0,0,0,True,True
208698,node_105089,0,0,0,True,True
45223,node_101049,0,0,0,True,True
336254,node_103022,0,0,0,True,True
126889,node_105063,0,0,0,True,True
158471,node_405065,0,0,0,True,True
250917,node_706023,0,0,0,True,True
181236,node_113027,0,0,0,True,True
39941,node_113010,0,0,0,True,True
19309,node_102080,0,0,0,True,True
45213,node_101039,0,0,0,True,True
138145,node_113027,0,0,0,True,True
168869,node_101097,0,0,0,True,True
246586,node_118089,0,0,0,True,True
318546,node_112075,0,0,0,True,True
108078,node_107018,0,0,0,True,True
209620,node_115016,0,0,0,True,True
351289,node_110081,0,0,0,True,True
119689,node_1001079,1,1,0,True,False
46320,node_202053,0,0,0,True,True
262300,node_109089,0,0,0,True,True
280701,node_202042,0,0,0,True,True
152771,node_605058,1,1,0,True,False
264080,node_105075,0,0,0,True,True
221879,node_404050,0,0,0,True,True
295614,node_111001,0,0,0,True,True
146482,node_104029,0,0,0,True,True
161155,node_201013,0,0,0,True,True
24579,node_103026,0,0,0,True,True
366493,node_101064,0,0,0,True,True
211630,node_114015,0,0,0,True,True
275856,node_103019,0,0,0,True,True
52622,node_107027,0,0,0,True,True
159464,node_103019,0,0,0,True,True
362260,node_103086,0,0,0,True,True
301469,node_102010,0,0,0,True,True
90255,node_117038,0,0,0,True,True
47970,node_117008,0,0,0,True,True
90803,node_202086,0,0,0,True,True
267178,node_603079,1,1,0,True,False
9248,node_104084,0,0,0,True,True
203416,node_102067,1,1,0,True,False
363065,node_111091,0,0,0,True,True
87440,node_401051,0,0,0,True,True
236089,node_105050,0,0,0,True,True
22640,node_204077,1,1,0,True,False
79680,node_205062,0,0,0,True,True
182317,node_205056,0,0,0,True,True
26810,node_504058,0,0,0,True,True
109996,node_116058,0,0,0,True,True
247795,node_111053,1,1,0,True,False
21895,node_103055,0,0,0,True,True
122306,node_206035,0,0,0,True,True
149764,node_105025,1,1,0,True,False
207082,node_308070,0,0,0,True,True
148359,node_106013,0,0,0,True,True
360340,node_105059,0,0,0,True,True
59815,node_307086,0,0,0,True,True
187659,node_107047,0,0,0,True,True
49653,node_111038,0,0,0,True,True
90572,node_120055,0,0,0,True,True
263016,node_117005,0,0,0,True,True
28454,node_102002,0,0,0,True,True
215149,node_207073,0,0,0,True,True
197574,node_206023,0,0,0,True,True
144847,node_211062,0,0,0,True,True
357508,node_106069,1,1,0,True,False
77859,node_107041,0,0,0,True,True
39037,node_104006,0,0,0,True,True
22002,node_104062,0,0,0,True,True
179520,node_601069,1,1,1,True,True
315885,node_210099,0,0,0,True,True
267749,node_101085,0,0,0,True,True
9855,node_1102054,0,0,0,True,True
262852,node_115041,0,0,0,True,True
197823,node_402050,1,1,0,True,False
317877,node_106006,0,0,0,True,True
173912,node_117058,0,0,0,True,True
310900,node_211086,0,0,0,True,True
50399,node_118084,0,0,0,True,True
287308,node_104011,0,0,0,True,True
263215,node_119004,0,0,0,True,True
251619,node_105040,0,0,0,True,True
222406,node_505006,1,1,0,True,False
54230,node_203097,0,0,0,True,True
257539,node_401098,0,1,0,False,True
22561,node_203020,0,0,0,True,True
106752,node_501003,0,1,1,False,False
57212,node_108034,0,0,0,True,True
130828,node_804018,1,1,0,True,False
367232,node_109003,0,0,0,True,True
161686,node_206056,0,0,0,True,True
337779,node_201077,0,0,0,True,True
283129,node_109082,0,0,0,True,True
111464,node_109032,0,0,0,True,True
332582,node_108034,0,0,0,True,True
6915,node_106063,0,0,0,True,True
74497,node_210094,1,1,0,True,False
85201,node_203096,0,0,0,True,True
163711,node_502023,1,1,0,True,False
142685,node_106016,0,0,0,True,True
98303,node_605045,0,0,0,True,True
237903,node_102044,0,0,0,True,True
161082,node_119039,0,0,0,True,True
128683,node_204067,0,0,0,True,True
368640,node_102010,0,0,0,True,True
246982,node_103040,0,0,0,True,True
179390,node_202046,0,0,0,True,True
372597,node_201033,0,0,0,True,True
162923,node_309055,0,0,0,True,True
25755,node_303006,0,0,0,True,True
42585,node_117052,0,0,0,True,True
120786,node_108020,0,0,0,True,True
240283,node_504081,0,0,0,True,True
67890,node_115098,0,0,0,True,True
294503,node_1201001,0,0,0,True,True
341929,node_113020,0,0,0,True,True
305844,node_213085,0,0,0,True,True
275571,node_702073,1,1,1,True,True
174157,node_201015,0,0,0,True,True
322723,node_2401065,0,0,0,True,True
20921,node_401083,0,0,0,True,True
148946,node_113000,0,0,0,True,True
178892,node_106091,0,0,0,True,True
130154,node_405080,1,1,0,True,False
137865,node_110047,0,0,0,True,True
90780,node_202063,0,0,0,True,True
138696,node_203019,0,1,0,False,True
222114,node_409020,0,0,0,True,True
280874,node_204032,0,0,0,True,True
3246,node_116066,0,0,0,True,True
320161,node_110055,0,0,0,True,True
274537,node_502000,1,1,0,True,False
195182,node_115037,0,0,0,True,True
107948,node_105088,0,0,0,True,True
261637,node_103026,0,0,0,True,True
165471,node_113069,0,0,0,True,True
170969,node_102098,0,0,0,True,True
194545,node_109000,0,0,0,True,True
181732,node_118037,0,0,0,True,True
240162,node_502044,0,0,0,True,True
250131,node_304007,0,0,0,True,True
73913,node_204097,0,0,0,True,True
138407,node_115089,0,0,0,True,True
77456,node_103038,0,0,0,True,True
27254,node_103028,0,0,0,True,True
99982,node_116011,0,0,0,True,True
175399,node_306004,0,0,0,True,True
218906,node_114079,0,0,0,True,True
192001,node_802033,0,0,0,True,True
5664,node_113049,0,0,0,True,True
217504,node_601050,1,1,1,True,True
335857,node_108050,0,0,0,True,True
304577,node_119060,0,0,0,True,True
103498,node_107064,0,0,0,True,True
95896,node_208070,0,0,0,True,True
293630,node_606073,0,0,0,True,True
79156,node_120038,0,0,0,True,True
55389,node_112004,0,0,0,True,True
127502,node_111076,0,0,0,True,True
84858,node_119049,0,0,0,True,True
372274,node_117009,0,0,0,True,True
218760,node_113033,0,0,0,True,True
239153,node_302022,1,1,0,True,False
324318,node_116053,0,0,0,True,True
10120,node_2402096,0,0,0,True,True
299683,node_801069,0,0,0,True,True
304226,node_116007,0,0,0,True,True
245084,node_102079,0,0,0,True,True
141603,node_705005,1,1,0,True,False
359636,node_1301063,0,0,0,True,True
141742,node_803070,1,1,0,True,False
108068,node_107008,0,0,0,True,True
198554,node_802093,1,1,0,True,False
11326,node_1901034,0,0,0,True,True
262663,node_113052,0,0,0,True,True
126589,node_102063,0,0,0,True,True
23035,node_302069,1,1,0,True,False
127971,node_116048,0,0,0,True,True
22323,node_108046,0,0,0,True,True
298314,node_903064,0,0,0,True,True
343407,node_107005,0,0,0,True,True
30743,node_2801001,0,0,0,True,True
214914,node_205036,0,0,0,True,True
350483,node_102074,0,0,0,True,True
289891,node_406080,0,0,0,True,True
119225,node_114017,0,0,0,True,True
60734,node_506017,0,0,0,True,True
317630,node_103059,0,0,0,True,True
299902,node_1901063,0,0,0,True,True
63541,node_202019,0,0,0,True,True
299334,node_105072,0,0,0,True,True
90873,node_203056,1,1,0,True,False
303485,node_108066,0,0,0,True,True
373227,node_106062,0,0,0,True,True
165155,node_110053,0,0,0,True,True
201688,node_210006,0,0,0,True,True
211592,node_113076,0,0,0,True,True
29512,node_2601088,0,0,0,True,True
324933,node_102069,0,0,0,True,True
268438,node_108074,0,0,0,True,True
323239,node_105074,0,0,0,True,True
254819,node_503006,0,0,0,True,True
21666,node_101026,0,0,0,True,True
115520,node_109069,0,0,0,True,True
72591,node_111072,0,0,0,True,True
248189,node_115047,0,0,0,True,True
278230,node_302040,1,1,0,True,False
265215,node_117021,0,0,0,True,True
107823,node_104063,0,0,0,True,True
149225,node_115079,0,0,0,True,True
200559,node_116023,0,0,0,True,True
174757,node_207054,0,0,0,True,True
270184,node_105008,0,0,0,True,True
17533,node_901079,0,0,0,True,True
236566,node_110027,0,0,0,True,True
143626,node_115057,0,0,0,True,True
63426,node_201002,0,0,0,True,True
341095,node_104086,0,0,0,True,True
263077,node_117066,0,0,0,True,True
284562,node_204015,0,0,0,True,True
96570,node_215095,0,0,0,True,True
20802,node_309051,0,0,0,True,True
33323,node_103041,0,0,0,True,True
142346,node_102077,0,0,0,True,True
266255,node_209004,0,0,0,True,True
308635,node_107096,0,0,0,True,True
55396,node_112011,0,0,0,True,True
315115,node_203008,1,1,0,True,False
99535,node_111064,0,0,0,True,True
67401,node_111009,0,0,0,True,True
238620,node_201055,0,0,0,True,True
127384,node_110058,0,0,0,True,True
279775,node_112002,0,0,0,True,True
227686,node_207096,0,0,0,True,True
280885,node_204043,0,0,0,True,True
92150,node_305088,0,0,0,True,True
135624,node_108090,0,0,0,True,True
11841,node_103018,0,0,0,True,True
304581,node_119064,0,0,0,True,True
54843,node_106058,0,0,0,True,True
104058,node_113029,1,1,0,True,False
140947,node_401021,1,1,0,True,False
232617,node_120084,0,0,0,True,True
282359,node_102012,0,0,0,True,True
251359,node_102080,0,0,0,True,True
26375,node_405051,0,0,0,True,True
208203,node_703077,1,1,1,True,True
95515,node_204089,0,0,0,True,True
307950,node_101011,0,0,0,True,True
305225,node_207015,0,0,0,True,True
217878,node_104051,0,0,0,True,True
193286,node_110060,0,0,0,True,True
82671,node_506008,0,0,0,True,True
74607,node_212008,0,0,0,True,True
266169,node_208008,0,0,0,True,True
331811,node_1201075,1,1,0,True,False
186555,node_113043,0,0,0,True,True
289263,node_207041,0,0,0,True,True
152757,node_605029,1,1,0,True,False
347596,node_1502009,0,0,0,True,True
278158,node_208078,1,1,0,True,False
12252,node_107029,0,0,0,True,True
328714,node_301092,0,0,0,True,True
372190,node_116025,0,0,0,True,True
81357,node_303096,0,0,0,True,True
96496,node_215013,0,0,0,True,True
188623,node_117011,0,0,0,True,True
228801,node_303049,0,0,0,True,True
114681,node_101030,0,0,0,True,True
220730,node_213062,1,1,0,True,False
284787,node_206040,0,0,0,True,True
161682,node_206052,0,0,0,True,True
167813,node_305001,1,1,0,True,False
135318,node_105084,0,0,0,True,True
101009,node_206048,0,0,0,True,True
242606,node_202018,0,0,0,True,True
93683,node_106057,0,0,0,True,True
18214,node_101095,0,0,0,True,True
235098,node_503020,0,0,0,True,True
222082,node_408057,0,0,0,True,True
125656,node_109002,0,0,0,True,True
172038,node_1401061,0,0,0,True,True
42614,node_117081,0,0,0,True,True
242867,node_102092,0,0,0,True,True
109863,node_115025,0,0,0,True,True
147023,node_110070,0,0,0,True,True
170207,node_115035,0,0,0,True,True
74027,node_206012,0,0,0,True,True
181571,node_116071,0,0,0,True,True
86111,node_213033,0,0,0,True,True
237268,node_117029,0,0,0,True,True
254117,node_212005,0,0,0,True,True
98322,node_606001,0,0,0,True,True
94613,node_115087,0,0,0,True,True
60575,node_503001,0,0,0,True,True
98761,node_103090,0,0,0,True,True
285504,node_213066,0,0,0,True,True
372121,node_115056,0,0,0,True,True
38447,node_112041,0,0,0,True,True
297894,node_701064,0,0,0,True,True
156992,node_301029,0,0,0,True,True
159820,node_106075,0,0,0,True,True
162826,node_308007,0,0,0,True,True
29599,node_3002063,0,0,0,True,True
40166,node_115035,0,0,0,True,True
212422,node_203033,1,1,0,True,False
40503,node_118072,0,0,0,True,True
209303,node_111096,0,0,0,True,True
33140,node_101058,0,0,0,True,True
33585,node_106003,0,0,0,True,True
243652,node_110077,0,0,0,True,True
95282,node_202056,1,1,0,True,False
25202,node_202000,0,0,0,True,True
251606,node_105027,0,0,0,True,True
240098,node_501011,0,0,0,True,True
60566,node_502087,0,0,0,True,True
312804,node_705058,1,1,1,True,True
219391,node_119064,0,0,0,True,True
300403,node_103006,0,0,0,True,True
194232,node_105087,0,0,0,True,True
184245,node_110026,0,0,0,True,True
50263,node_117048,0,0,0,True,True
309735,node_118096,0,0,0,True,True
2634,node_110029,0,0,0,True,True
150229,node_110041,1,1,0,True,False
8189,node_106083,0,0,0,True,True
148952,node_113006,0,0,0,True,True
191408,node_201034,0,0,0,True,True
31582,node_108009,0,0,0,True,True
38374,node_111068,0,0,0,True,True
41842,node_110009,0,0,0,True,True
156830,node_216052,0,0,0,True,True
234829,node_406079,0,0,0,True,True
242275,node_116068,0,0,0,True,True
36261,node_111092,0,0,0,True,True
286834,node_705050,0,0,1,True,False
107762,node_104002,0,0,0,True,True
208238,node_101029,0,0,0,True,True
191990,node_801029,0,0,0,True,True
137248,node_104030,0,0,0,True,True
59029,node_207029,0,0,0,True,True
351714,node_115010,0,0,0,True,True
280494,node_119023,0,0,0,True,True
273157,node_202029,1,1,0,True,False
237346,node_118007,1,1,0,True,False
190311,node_109032,0,0,0,True,True
96941,node_303033,0,0,0,True,True
341451,node_108042,0,1,0,False,True
153037,node_610094,1,1,1,True,True
259786,node_105049,0,0,0,True,True
89069,node_105052,0,0,0,True,True
321221,node_107091,0,0,0,True,True
47704,node_114042,0,0,0,True,True
142627,node_105058,0,0,0,True,True
214104,node_117026,0,0,0,True,True
195685,node_202089,0,0,0,True,True
330613,node_503083,1,1,0,True,False
347732,node_2201073,0,0,0,True,True
167805,node_304079,0,0,0,True,True
219323,node_118096,0,0,0,True,True
26867,node_601039,0,0,0,True,True
103342,node_106008,0,0,0,True,True
200935,node_201004,0,0,0,True,True
365154,node_213042,0,0,0,True,True
268907,node_113043,0,0,0,True,True
361407,node_202064,0,0,0,True,True
259798,node_105061,0,0,0,True,True
365750,node_503029,0,1,0,False,True
40624,node_119093,0,0,0,True,True
105919,node_213057,0,0,0,True,True
170445,node_117073,0,0,0,True,True
107700,node_103040,0,0,0,True,True
193065,node_108039,0,0,0,True,True
311453,node_302018,0,0,0,True,True
129712,node_216041,0,0,0,True,True
156230,node_210000,0,0,0,True,True
330905,node_701058,1,1,0,True,False
28612,node_103060,0,0,0,True,True
354644,node_112061,0,0,0,True,True
289085,node_204083,0,0,0,True,True
145316,node_502003,1,1,0,True,False
124429,node_116070,0,0,0,True,True
208892,node_107083,0,0,0,True,True
181862,node_119072,0,0,0,True,True
126990,node_106064,0,0,0,True,True
91363,node_208066,0,0,0,True,True
146186,node_101033,0,0,0,True,True
212852,node_104074,0,0,0,True,True
218659,node_112032,0,0,0,True,True
313606,node_107099,0,0,0,True,True
96421,node_214031,1,1,0,True,False
279852,node_112079,0,0,0,True,True
146594,node_105041,0,0,0,True,True
168042,node_406065,1,1,0,True,False
229169,node_307072,0,0,0,True,True
322138,node_204013,0,0,0,True,True
176161,node_104074,0,0,0,True,True
286727,node_702005,0,0,0,True,True
79184,node_120066,0,0,0,True,True
282900,node_107053,0,0,0,True,True
253587,node_206027,0,0,0,True,True
144746,node_210006,0,0,0,True,True
236652,node_111013,0,0,0,True,True
14660,node_604083,0,0,0,True,True
205859,node_208030,0,0,0,True,True
103123,node_103089,0,0,0,True,True
186531,node_113019,0,0,0,True,True
279875,node_113002,0,0,0,True,True
166248,node_201046,0,0,0,True,True
264976,node_114080,0,0,0,True,True
14812,node_703095,0,0,0,True,True
61236,node_606020,0,0,0,True,True
317675,node_104004,0,0,0,True,True
350649,node_104040,0,0,0,True,True
324188,node_115023,0,0,0,True,True
166235,node_201033,0,0,0,True,True
171248,node_106079,0,0,0,True,True
6278,node_2602016,0,0,0,True,True
10380,node_101089,0,0,0,True,True
51788,node_110081,0,0,0,True,True
69386,node_211015,0,0,0,True,True
116976,node_111029,0,0,0,True,True
139552,node_109041,0,0,0,True,True
144528,node_206085,0,0,0,True,True
111146,node_106014,0,0,0,True,True
87204,node_307027,0,0,0,True,True
123222,node_104063,0,0,0,True,True
319229,node_119061,0,0,0,True,True
86304,node_215039,0,0,0,True,True
300596,node_104099,0,0,0,True,True
366633,node_103004,0,0,0,True,True
154036,node_107096,0,0,0,True,True
217340,node_508023,1,1,0,True,False
143657,node_115088,0,0,0,True,True
261417,node_101006,0,0,0,True,True
60699,node_505048,0,0,0,True,True
247237,node_105095,0,0,0,True,True
171362,node_108028,0,0,0,True,True
374436,node_118073,0,0,0,True,True
275288,node_607001,1,1,1,True,True
244063,node_114088,0,0,0,True,True
74054,node_206039,0,0,0,True,True
278371,node_901065,0,1,0,False,True
96219,node_212008,0,0,0,True,True
307221,node_402039,0,0,0,True,True
17091,node_605005,0,0,1,True,False
1722,node_101008,0,0,0,True,True
8147,node_106041,0,0,0,True,True
14349,node_406051,0,0,0,True,True
241536,node_109015,0,0,0,True,True
41895,node_110062,0,0,0,True,True
215874,node_215035,0,0,0,True,True
110430,node_120092,0,0,0,True,True
115530,node_109079,0,0,0,True,True
123311,node_105052,0,0,0,True,True
18120,node_101001,0,0,0,True,True
8866,node_101002,0,0,0,True,True
163364,node_404063,0,0,0,True,True
204311,node_111062,0,0,0,True,True
264193,node_106089,0,0,0,True,True
212031,node_118024,0,0,0,True,True
350160,node_2002009,0,0,0,True,True
224295,node_114093,0,0,0,True,True
315486,node_206079,0,0,0,True,True
87282,node_308032,0,0,0,True,True
273538,node_209001,0,0,0,True,True
364910,node_210075,0,0,0,True,True
328473,node_206087,0,0,0,True,True
152101,node_501018,0,0,0,True,True
143315,node_112046,0,0,0,True,True
46844,node_105082,0,0,0,True,True
327350,node_112066,0,0,0,True,True
161048,node_119005,0,0,0,True,True
43731,node_107097,0,0,0,True,True
143794,node_117025,0,0,0,True,True
30150,node_106005,0,0,0,True,True
121558,node_116013,0,0,0,True,True
365730,node_502078,0,1,0,False,True
846,node_109046,0,0,0,True,True
304047,node_114028,0,0,0,True,True
68247,node_119055,0,0,0,True,True
56303,node_201018,0,0,0,True,True
62834,node_115010,0,0,0,True,True
11470,node_2601073,0,0,0,True,True
124852,node_201099,0,0,0,True,True
28885,node_106033,0,0,0,True,True
149706,node_102067,0,0,0,True,True
251254,node_101075,0,0,0,True,True
355876,node_206041,0,0,0,True,True
275453,node_610034,1,1,1,True,True
192609,node_103083,0,0,0,True,True
263606,node_101001,1,1,0,True,False
105689,node_211002,0,0,0,True,True
47195,node_109033,0,0,0,True,True
286087,node_304073,0,0,0,True,True
234470,node_309064,0,0,0,True,True
107793,node_104033,0,0,0,True,True
254192,node_212090,0,0,0,True,True
311639,node_304046,0,0,0,True,True
234697,node_404018,1,1,0,True,False
219200,node_117073,0,0,0,True,True
129282,node_211015,0,0,0,True,True
301021,node_1801016,0,0,0,True,True
98885,node_105014,0,0,0,True,True
303755,node_111036,0,0,0,True,True
341081,node_104072,0,0,0,True,True
165670,node_115068,0,0,0,True,True
319469,node_203026,1,0,0,False,False
86514,node_217062,0,0,0,True,True
140193,node_115082,0,0,0,True,True
135207,node_104073,0,0,0,True,True
271386,node_118025,0,0,0,True,True
309984,node_202048,0,0,0,True,True
171781,node_301040,1,1,0,True,False
281679,node_303078,1,1,0,True,False
18476,node_104057,0,0,0,True,True
66760,node_104068,0,0,0,True,True
348102,node_103027,0,0,0,True,True
297963,node_703096,0,0,0,True,True
26819,node_504081,0,0,0,True,True
357770,node_109031,0,0,0,True,True
57058,node_106080,0,0,0,True,True
143611,node_115042,0,0,0,True,True
324645,node_119080,0,0,0,True,True
323968,node_113003,0,0,0,True,True
190641,node_112062,0,0,0,True,True
303192,node_105073,0,0,0,True,True
309969,node_202033,0,0,0,True,True
3909,node_206086,0,0,0,True,True
193729,node_203010,0,0,0,True,True
314608,node_118001,0,0,0,True,True
325997,node_2401034,1,1,0,True,False
189698,node_103019,0,0,0,True,True
120146,node_101076,0,0,0,True,True
44491,node_115057,0,0,0,True,True
79735,node_206017,0,0,0,True,True
123425,node_106066,0,0,0,True,True
57830,node_114052,0,0,0,True,True
199736,node_108000,0,0,0,True,True
363,node_104063,0,0,0,True,True
76880,node_507029,0,0,0,True,True
255098,node_606028,0,0,0,True,True
176937,node_112050,0,0,0,True,True
249570,node_210041,0,0,0,True,True
95871,node_208045,1,1,0,True,False
240053,node_410022,0,0,0,True,True
88530,node_603028,0,0,0,True,True
350265,node_2502069,0,0,0,True,True
261335,node_202021,0,0,0,True,True
257605,node_101064,0,0,0,True,True
189876,node_104097,0,0,0,True,True
146962,node_110009,0,0,0,True,True
223176,node_103074,0,0,0,True,True
135418,node_106084,0,0,0,True,True
298071,node_801056,0,0,0,True,True
11817,node_102094,0,0,0,True,True
57214,node_108036,0,0,0,True,True
225722,node_108007,0,0,0,True,True
89516,node_109099,0,0,0,True,True
77320,node_102002,0,0,0,True,True
278598,node_2002041,0,0,0,True,True
208723,node_106014,0,0,0,True,True
68093,node_118001,0,0,0,True,True
246935,node_102093,0,0,0,True,True
30768,node_2901063,0,0,0,True,True
231595,node_110062,0,0,0,True,True
340951,node_103042,0,0,0,True,True
57423,node_110045,0,0,0,True,True
338369,node_209087,0,0,0,True,True
76336,node_406037,1,1,0,True,False
34874,node_118093,0,0,0,True,True
9180,node_104016,0,0,0,True,True
145883,node_803000,1,1,0,True,False
241082,node_104061,0,0,0,True,True
363571,node_116097,0,0,0,True,True
258614,node_112073,0,0,0,True,True
329456,node_104002,0,0,0,True,True
343068,node_103066,0,0,0,True,True
116720,node_108073,0,0,0,True,True
92502,node_505020,0,0,0,True,True
58943,node_206025,0,0,0,True,True
40959,node_101026,0,0,0,True,True
60631,node_504009,0,0,0,True,True
88029,node_503027,0,0,0,True,True
329129,node_2202063,0,0,0,True,True
75273,node_301007,0,0,0,True,True
188726,node_118014,0,0,0,True,True
251210,node_101031,0,0,0,True,True
191055,node_116078,0,0,0,True,True
323858,node_111093,0,0,0,True,True
25688,node_301075,0,0,0,True,True
155986,node_207051,0,0,0,True,True
53317,node_114022,0,0,0,True,True
349863,node_502054,0,0,0,True,True
360543,node_107062,0,0,0,True,True
61458,node_101034,0,0,0,True,True
306097,node_216073,0,0,0,True,True
314398,node_115091,0,0,0,True,True
250161,node_305007,0,0,0,True,True
189901,node_105022,0,0,0,True,True
49385,node_108070,0,0,0,True,True
52348,node_104053,0,0,0,True,True
233924,node_216078,0,0,0,True,True
148841,node_111095,0,0,0,True,True
246337,node_116032,0,0,0,True,True
116801,node_109054,0,0,0,True,True
242937,node_103062,0,0,0,True,True
327360,node_112076,0,0,0,True,True
187131,node_102019,0,0,0,True,True
128473,node_202055,0,0,0,True,True
348582,node_108007,0,0,0,True,True
27110,node_101084,0,0,0,True,True
70872,node_506006,0,0,0,True,True
162524,node_303043,0,0,0,True,True
259146,node_120005,0,0,0,True,True
107461,node_101001,0,0,0,True,True
205672,node_206036,0,0,0,True,True
17929,node_1103000,0,0,0,True,True
352171,node_119079,0,0,0,True,True
120826,node_108060,0,0,0,True,True
208977,node_108068,0,0,0,True,True
296192,node_116079,0,0,0,True,True
260622,node_113085,0,0,0,True,True
51515,node_108008,0,0,0,True,True
143713,node_116044,0,0,0,True,True
153130,node_702085,1,1,1,True,True
89176,node_106059,0,0,0,True,True
92650,node_604016,0,1,0,False,True
64924,node_309060,1,1,0,True,False
96411,node_214020,0,0,0,True,True
72704,node_112085,0,0,0,True,True
50915,node_102008,0,0,0,True,True
101542,node_212049,0,0,0,True,True
367645,node_113016,0,0,0,True,True
325578,node_301054,1,1,0,True,False
239522,node_309058,0,0,0,True,True
89213,node_106096,0,0,0,True,True
167380,node_213058,0,0,0,True,True
373663,node_110098,0,0,0,True,True
192741,node_105015,0,0,0,True,True
357142,node_103003,0,0,0,True,True
277812,node_203098,0,0,0,True,True
77772,node_106054,0,0,0,True,True
219489,node_120062,1,1,0,True,False
14135,node_305043,0,1,0,False,True
151002,node_205044,0,0,0,True,True
159381,node_102036,0,0,0,True,True
2116,node_105002,0,0,0,True,True
312465,node_506031,0,0,0,True,True
111476,node_109044,0,0,0,True,True
35451,node_103082,0,0,0,True,True
160845,node_117000,0,0,0,True,True
188087,node_111075,0,0,0,True,True
255845,node_104010,0,0,0,True,True
142798,node_107029,0,0,0,True,True
98800,node_104029,0,0,0,True,True
207303,node_311092,0,0,0,True,True
156415,node_211095,0,0,0,True,True
369256,node_108026,0,0,0,True,True
253706,node_207053,0,0,0,True,True
159038,node_506087,0,0,0,True,True
47832,node_115070,0,0,0,True,True
150619,node_115018,0,0,0,True,True
183309,node_2201001,0,0,0,True,True
260888,node_116055,0,0,0,True,True
283958,node_118011,0,0,0,True,True
168043,node_406071,0,0,0,True,True
300096,node_2802096,0,0,0,True,True
235798,node_102059,0,0,0,True,True
59489,node_301060,0,0,0,True,True
144621,node_208016,0,0,0,True,True
253360,node_203095,0,0,0,True,True
348105,node_103030,0,0,0,True,True
119498,node_202070,0,0,0,True,True
315328,node_205021,0,0,0,True,True
281681,node_303083,0,0,0,True,True
306434,node_303074,0,0,0,True,True
154772,node_115032,0,0,0,True,True
21950,node_104010,0,0,0,True,True
200400,node_114064,0,0,0,True,True
34637,node_116055,0,0,0,True,True
349082,node_113009,1,1,0,True,False
298581,node_1006056,0,0,0,True,True
191045,node_116068,0,0,0,True,True
268685,node_111021,0,0,0,True,True
147454,node_115001,0,0,0,True,True
205451,node_204008,0,0,0,True,True
107567,node_102007,0,0,0,True,True
277823,node_204009,0,0,0,True,True
292868,node_205043,0,0,0,True,True
296180,node_116067,0,0,0,True,True
337452,node_116030,0,0,0,True,True
237795,node_101036,0,0,0,True,True
121381,node_114028,0,0,0,True,True
174661,node_206048,0,0,0,True,True
88033,node_503039,0,0,0,True,True
64381,node_212060,0,0,0,True,True
219966,node_205039,0,0,0,True,True
133639,node_304017,1,1,0,True,False
